Hypsometric_Index,Area,Zmed,Slope,Aspect
1.2181338375882866e-05,0.0027398719158843177,0.15021230155360066,4.176944207268107e-05,0.1302645291592467
1.7853966878367267e-05,0.008817796415911738,0.2979367431214024,4.451016659356988e-05,-0.020311777403180353
4.594397920709703e-05,0.0070882660056988955,0.24216000353920597,7.707031258519237e-05,0.2022223545490639
2.19672343759747e-06,0.012023266665714849,0.36482321792040784,0.00012865438206877133,-0.02542640089792958
2.1126051404585233e-05,0.005506055364015938,0.1247984473164282,2.30437899242375e-05,0.145406613893157
8.782894118186668e-05,0.012024120161327256,0.40359544664781,0.00015190095834327622,0.20153060192549155
3.416896383945378e-05,0.007629651067089349,0.21161736408817822,9.73958802881203e-05,0.05501442200188378
-6.96855037152222e-06,0.0052070323748242275,0.16936509117800747,4.557893806711455e-06,0.06498034905083583
5.16529962288903e-05,0.010972640345015772,0.3108873176280911,0.00016532880765252056,0.06414224472906338
1.7533263796942755e-05,0.015047649538169838,0.4600858193126751,8.974416669449425e-05,0.09465187217660342
4.610014515971095e-05,0.015707404553826687,0.3610703216297646,0.00010380856525138427,-0.01503338054679848
4.3163399397250224e-05,0.011862312224620197,0.3291891484550302,0.00023694572275068104,0.08435085687302069
1.637222510664227e-05,0.011262342590297347,0.23884093824093067,0.00016095444038244366,0.1770748528178291
1.2449117923973851e-05,0.011131399370652773,0.3167992955032217,0.0001378425948219686,0.1115684129450707
-9.70156734536598e-06,0.013283386312601508,0.24202852138853825,0.00013336005375996773,0.08930729422901651
3.491500596475294e-05,0.0066506976817077845,0.4470568251090592,4.447091817438853e-05,0.10028931983638456
4.593703367827828e-05,0.005895105080386487,0.178510494492635,3.705961069100372e-05,0.07897884502121177
-3.5434874308792885e-05,0.01012298760765229,0.2948425706319613,5.6239264106805464e-06,0.0006528807132287762
5.879256727614468e-05,0.004192311120848835,0.3225578758978802,0.0001028249421957117,0.11770677854375111
3.302190370491065e-05,0.009299779241737527,0.13907392502244187,0.0001538730371611896,0.12419502081765565
1.4835986045791394e-05,0.006626668745754571,0.22925140005518885,0.000139597115384138,0.03788196104323638
1.25193595414963e-05,0.0055227988335664335,0.2165825910041641,0.0001523477428780895,0.0537639876655327
-6.307900602964267e-07,0.00738292526107065,0.2362515527155673,0.00011131443206247038,0.07459980482598627
4.5728353897378504e-05,0.011472747482328183,0.22035515221079005,5.569198807564568e-05,0.18119175608567195
5.574634592808714e-05,0.014508379764104906,0.2763626691556993,0.00016627522729906197,0.15489323938590938
6.607531237212694e-05,0.019014138914943857,0.4108391946993408,0.00013107143531299048,0.12025968762223804
2.8679702941847296e-05,0.0006144471142444097,0.2280835596800026,4.489801498097634e-05,0.12235680380650316
3.7116033813289206e-05,0.012954793728562453,0.29481967589080393,0.00011411924436544041,0.16084983623321003
2.0790143363758062e-05,0.010015346656024882,0.16581307514181565,5.799883900403646e-05,0.023858116647959338
2.6851604094879633e-05,0.009950720566248461,0.2665542870611708,5.9512534372196946e-05,-0.024034939354970142
3.665193173196801e-05,0.009097024690287725,0.4374010183089063,0.00014033915865085955,0.11843336393782333
4.832778732000165e-05,0.006237006959542879,0.43351446655613923,2.9519992693183283e-05,0.041001081371685566
3.274670606023822e-05,0.00013578196497765482,0.1087876514365902,0.00010864070849547769,0.1505895619559514
