Hypsometric_Index,Area,Zmed,Slope,Aspect
0.22211448004024203,0.14742543932795182,0.10832486698756771,0.00568463959537957,0.04745899248406349
0.1654224783685947,0.04977751678441278,0.06339094390106037,0.00247638348869883,0.042373663339806744
0.16932562709900367,0.01081737055441545,0.05857270192660491,0.011135405327534542,0.06251639351778138
0.1824157122715957,0.16143655456688322,0.16076592199025064,2.5508654317940582e-05,0.07068688953500724
0.09286370763411089,0.019187381017446103,0.08126132954220855,0.004198307669737833,-0.044765358928580135
0.2352445955835587,0.14162749710353584,0.11717098108519097,0.0055519394946728085,0.07439642222192622
0.1539215380759933,0.08568120951587166,0.10041564154193738,0.00700705141370106,0.019832487799329113
0.2398491947535205,0.12499101893742781,0.15876816491409873,0.008514809773867427,0.06029539406740292
0.09933507814464626,0.014277563012713768,0.06068276826877861,0.013056560166592401,0.018377438901756693
0.15033601996997414,0.15094164739199245,0.12608850652520254,0.013296117491168435,0.025729750213751346
0.19141412362964005,0.1384922409256878,0.09223882808538753,0.0015036616008813342,0.0680366580399876
0.09860380241826461,0.14783606890654988,0.08135391395061997,0.015146343591723621,0.04449913619720969
0.24598165934554717,0.08532710482677663,0.14591129979678208,0.013922243491171882,0.022943192423276693
0.2225108100167036,0.03207132273137425,0.09564140616685035,-0.00045189044912730125,0.046120886997504384
0.09040993365898842,0.11760294775431257,0.014449075381067988,0.013921693565870363,0.004698937981272744
0.18887841840238895,0.16971852468220672,0.08412846879330926,-0.0015142521424347244,0.010625847489449392
0.14754282766917337,0.014972838165300928,0.07557040124966352,0.005650768301285636,0.003677773165744802
0.1661098001327601,0.059919026787219054,0.08235085533629849,0.0046007204310469785,0.04854773548232505
0.06141962781431276,0.12090595748736144,0.07475263353572847,0.00532164426081061,0.017893203125940227
0.14936287587120567,0.16059494913022399,0.08781728879016959,0.018794382617010053,0.06992876913608514
0.24796087018742197,0.09719577850918704,0.12728432697954595,0.001674636238678806,0.09070726449327227
0.17399499692926468,0.15282163035921326,0.09679098795853536,0.005035141058961523,0.06742845203626224
0.14648169679224243,0.016130253432238728,0.043270770674521786,0.002885588416572382,0.013046263211091258
0.17515939264621105,0.1792102732135823,0.1268650371125396,-0.0026715189433983433,0.060387724197067394
0.196861541167499,0.17611339718810626,0.08263457858236212,0.008855649462019666,0.038510545882010416
