Hypsometric_Index,Area,Zmed,Slope,Aspect
0.15929194034888738,0.31348315423933926,0.5411510221969312,0.007108506515917767,0.003606409466192173
0.3132499029560576,0.3516754856497427,0.5140355037231736,0.022104729696018177,-0.0007539146910768846
0.13940523033799201,0.3540642491387096,0.4254803616512516,0.033151216740394784,0.023316043639717954
0.10321927153783284,0.28539908122191293,0.3245039224606451,0.05506730005989757,0.002327382591228333
0.27081642828825736,0.4963659756578115,0.594324669717914,0.03229233348889493,0.011143825214625536
0.1844055514023647,0.2569959901841803,0.31264153237766146,0.015083593925010574,0.001593980384523741
0.23944618134747175,0.2794267409542186,0.5838412961133255,0.016100882871931677,0.024986327992687407
0.18461000629185276,0.29799076111594647,0.4465289309095217,0.018333718611462713,0.008565602157137753
0.24061525370121772,0.33563311805313367,0.6050643296083561,0.0013722228782729884,0.015375576856821782
0.14733254307322774,0.37399802750748434,0.5017333260467178,0.01907023946990527,0.02134606449896126
0.33183553005101707,0.3449229571726441,0.3200646668814764,0.030868579766922255,0.0011055046565618953
0.2630542608025288,0.34823669593740936,0.6148926877684195,-0.005591483533218922,0.020519104848429448
0.14467939343219194,0.3002250304013345,0.3215458723376575,0.029122963183821682,0.009724797387834938
0.37797944236447734,0.3566993622345441,0.7468698361853711,0.019440448308186253,0.020767183243165843
0.28424941616028243,0.2473056427816167,0.43128144025546533,0.03540616004146846,-0.0015137110495578865
0.26955846202435296,0.3853681772562545,0.5317375972818843,0.016586998136109088,0.015340300283079422
0.19041484516828477,0.2678720274141988,0.2769764942948465,0.033513123222696506,0.012292551589342504
0.17637080308984254,0.312786620159498,0.3912278329606732,0.031310976179879546,-0.0005658620706210371
0.2877132269517193,0.16312961655094638,0.42136095449585953,0.02909796301515044,0.01758116770509144
0.17620550812107294,0.2982473063961373,0.2965423663266592,0.045476447627913585,-0.0073663695790633366
0.25790993386178074,0.4650069524397471,0.5213879293840886,0.023290973865533582,0.01317157873874808
0.2310036657231207,0.25172749829541896,0.3212321290182132,0.03880400175853671,0.021274476333032477
