Hypsometric_Index,Area,Zmed,Slope,Aspect
0.27515851274899084,0.13327758196739392,0.047769832528008815,0.014999005855299785,0.029099623067959546
0.14759517468747985,0.09902101472804137,0.02467966844853875,0.022632015772939162,0.03869574661583086
0.2337190672729358,0.07344286285001722,0.05312841985007988,-0.000883523291156818,-0.006120843990122915
0.2546785895039684,0.18127925255294564,0.11669909790551236,0.02156436830242825,0.018110549742408777
0.2109275652609941,0.10045276099031075,0.10551209785770299,-2.1223701297756747e-05,0.0085370877710097
0.10072688980055367,0.00026428176157322625,-0.021454745557220045,0.007387898823458916,0.02974710843315409
0.20859062653506566,0.17281942211373125,0.09227861468096998,0.01349890015669708,0.049030081809759096
0.16795189261286958,0.04758251549593073,0.05773329145536399,-0.012444510251554353,0.0054006461508222525
0.35384541725566576,0.07617673089837451,0.14519011759690825,-0.0014977408418870297,0.0016169336981401994
0.21027428865025555,0.07007623627188053,-0.010211337735849146,0.009061351896940129,-0.011834525849755306
0.31287664740776544,0.1990582818484583,0.07746896015176008,0.027007440614465916,0.01758338072507093
0.3158270300908431,0.08731777748750191,0.09379212823444749,0.00020118329795082435,0.003343176015385474
0.1966799024335708,0.11109633857338275,-0.021865906594104034,0.021918176404324696,0.010469207980756123
0.2094420664534029,0.021115033833966512,0.0719136620312103,-0.00409825434232558,0.004613194322435121
0.2949102327037839,0.14153533163367382,0.08851762983177114,0.007372007744807063,0.018745072133874108
0.1602854858105226,0.0764179804021442,0.04075763531932586,0.003796252643301301,0.009192726328177026
0.18930269346361595,0.037435168309097766,0.05831108092540305,-0.0036859614185850154,-0.0030961378035114784
0.24338159800268755,0.144357209357445,0.01190160257238615,0.021902399342554002,0.028800179444578133
0.1359721988694741,0.18052397420491395,0.05551349132153316,0.014007735422224776,0.023702482589330276
0.22908171808196975,0.05684373295530609,0.062343209118163045,-0.007348798746312335,-0.006329171515736198
0.3201273245552665,0.1448744328929179,0.07934330134907797,0.014766732893014556,0.0017271054529431895
0.22181580004861978,0.1288586856008146,0.07891016902002868,0.010459144829867428,0.009465744478317828
0.1575820017818247,0.041627271868376,0.0698486848088069,-0.009370871870592823,-0.000996390333925068
0.1662615246417566,0.08302750678954907,0.02052504963681201,0.008206382003716706,0.008587029764272058
0.2992637754465678,0.16252638734739633,0.03935277514826463,0.031771370989295056,0.031515817253699785
0.2389476036573892,0.09618533229221693,0.05447485873646862,-0.005271218889461693,0.009304114245165307
0.261616093998706,0.1092178086645299,0.08112487765342913,0.01354281772636512,0.03492216476832166
0.23753593671416584,0.19038995945135107,0.060466919979191514,0.025992374758213033,0.029310239382936976
0.26540668140813406,0.027015009287589042,0.05924586051034386,0.004564477606448514,0.01218538393679558
0.39655312166675727,0.05191099344851491,0.09089434123684337,0.01952775432399545,-0.0008197321613726549
0.26196737906012246,0.09710236086162272,0.06254991685488587,0.007645337641841166,0.008265808267290398
0.26914787446461164,0.09209710442282049,0.04870374011976253,0.016432181524109413,0.023394223322214414
0.3464334358547013,0.05312432847449844,0.0053640054390931,0.00785429895299028,-0.01172271697236238
0.28713686415130635,0.13789699979980985,0.07285725920545605,0.015357609855867316,0.007310239247495298
0.19110890473342534,0.05956623446621212,0.027930549470022825,0.009421443259470252,0.014650902994642112
0.205718913796203,0.17868841849651296,0.07668827304317904,0.014962793529826546,0.04114616238521662
0.21353750216634781,0.08042016398114071,0.021632310309680602,0.007806415285280033,-0.0031302003912964116
0.343211192786835,0.10044556694297757,0.08873435196564261,0.005438904953289914,-0.014668439464287086
0.1816884402331217,0.13867365234001627,0.06153666790758727,0.0037036606306416475,0.007331411539390986
0.3005629249538522,0.11360540020837984,0.13226546595392985,-0.007171258252695156,-0.008370729600725602
0.2280749719293994,0.04235687660169052,0.03410674556875748,-0.0068609462382117625,-0.00128143688801452
0.20157891716216159,0.12628543634605782,0.006886519677210656,0.011273185756813353,0.016577246815853597
0.2049706109659758,0.09676221880786862,0.05124570477171264,-0.00964293995660237,-0.008155979249089618
0.1273837689123717,0.0951704255099235,0.029560691109583592,0.005954879719862971,0.025780207713259617
0.35551456514609825,0.10640456972171675,0.059813251319608574,0.0056742835396274005,-0.010994035719309125
0.1557429143482224,0.053689723718692184,-0.008774813074415522,0.009022453344591175,0.0063529475649508615
0.22438774471511447,0.13886728583079733,0.0601952989747333,0.004121508530524509,0.005580277822625046
0.22585217484939257,0.14873605573015358,0.07539707401098028,-0.004230112631103067,0.020286519756682497
0.29091372517806835,0.15071156144769937,0.0641359788148802,0.009414277375752511,0.009384888798980251
0.3379664153416334,0.16850324378233117,0.11620737382440016,0.015575234881149314,0.01666792441619347
0.34911855099693767,0.12264104184248237,0.09435317967188739,0.01994803341299367,0.011783571199094234
0.18689971624482038,0.15492517700520414,0.02635929177734997,0.025283560494697266,0.03354846591274563
0.18537610233210144,0.12705271636724547,0.10133111441781317,-0.0012876710054245954,0.01576227949229847
0.15416962232391795,0.03534188046072129,0.0837604514059005,-0.008254608449248746,0.011449060295080304
